""," Baseline"," Hour 00"," Hour 005"," Hour 012"," Hour 021"," Hour 029"," Hour 045"," Hour 053"," Hour 060"," Hour 069"," Hour 077"," Hour 084"," Hour 093"," Hour 101"," Hour 108"
"CARS1",10.07278871,9.957969392,9.896277798,9.912986653,9.821130948,9.894810786,9.86989513,9.741975734,9.849361546,9.888034529,9.818687943,10.06570314,9.681717526,9.712291743,9.738728555
"H2BC13",3.851383066,4.177964389,3.818734868,3.905279024,4.148042023,3.848833089,4.059373313,3.687956728,4.071335558,3.783492915,3.881338145,3.995063123,4.009979808,4.324114011,3.899736869
"H2BC14",4.110262274,3.950353647,4.187616088,3.853839722,3.980062517,3.868983708,3.798540515,3.953180148,4.012864584,3.89097243,3.942369923,3.997496091,3.88416361,3.798095787,3.817939847
"TCF7L1",4.826077787,4.727036916,4.908161225,4.728354448,4.885564749,4.805633101,4.668684186,4.748208017,4.79336509,4.842381128,4.710801978,4.688388248,4.59370994,4.735809392,4.912101083
"H2BC7",8.721943464,8.743639142,8.830863408,8.282714679,8.513229732,8.592378625,8.280782152,8.236779462,7.483022353,8.435648931,8.427364884,7.754281307,8.295271409,8.212046712,8.087590276
"ADPGK",10.38061095,10.52847025,10.39538635,10.4910289,10.45925649,10.408386,10.70377257,10.56568114,10.52047302,10.38709973,10.61428354,10.33753865,10.49600811,10.61987216,10.36678649
"SH3BGRL3",13.14323285,13.10243123,12.81960079,13.05391155,13.15050951,12.9158065,13.01700628,12.91037905,12.80667109,13.06870342,12.74115777,12.94846666,12.94799106,12.81415,13.0631555
"SF3B5",10.14556367,10.21816533,10.31294886,10.26033489,10.35011826,10.33699965,10.45708714,10.59229007,10.5754016,10.32604641,10.75196433,10.55016788,10.6162567,10.69319267,10.43110548
"INO80B",6.724842533,6.644218138,6.460408562,6.609826166,6.612714243,6.673699929,6.760159457,6.504673229,6.537736049,6.803184319,6.434287712,6.726097397,6.64418941,6.362101645,6.81252867
"SLC25A31",3.306381986,3.582095215,3.463859072,3.459220586,3.801756808,3.53282369,3.467057074,3.419538104,3.722075017,3.476518922,3.366911143,3.671299049,3.451487344,3.673277815,3.411280008
"PUS7L",5.572822971,5.3916649,5.837177248,5.851090841,5.679829843,5.733554221,5.950516528,6.279014559,6.076749422,5.802104477,6.350479737,5.987617336,6.34464424,6.383386851,6.298712019
"PMFBP1",4.739681438,4.662176501,4.840965145,4.507962849,4.554393848,4.751287093,4.702286997,4.470988572,4.390910535,4.618135703,4.426217486,4.495966188,4.529767739,4.442334739,4.792486663
"H2BC6",8.20900953,8.293583609,8.618999818,7.759739118,7.883476255,8.168524022,7.662633709,7.757559163,7.444730904,7.966507269,7.769175562,7.286206339,7.570835371,7.730923646,7.621889806
"DRC3",4.735982318,4.666885757,4.651809718,4.676117275,4.50934265,4.420891177,4.5586578,4.563774845,4.393617876,4.549865859,4.643101393,4.501406177,4.49001035,4.374625267,4.611480727
"RAB33B",6.083408025,6.214804501,6.620089983,6.344357252,6.99951768,6.833373921,7.151016022,7.181841585,6.487888129,6.933372159,6.803418284,6.314357281,7.418043924,7.277922987,6.907753334
"H2BC9",7.633085645,7.837481555,7.931476445,7.327479074,7.517827511,7.68413015,7.172301109,7.200565621,6.63271345,7.498451391,7.344659016,6.682185483,7.373294264,7.251985482,6.859643436
"EMC6",7.725246695,7.937369522,8.206252026,8.04042368,8.192696872,8.386047614,8.385617645,8.476161167,8.453598868,8.190483676,8.608965274,8.479715307,8.59428625,8.474918798,8.760478997
"CDCA3",6.191499029,6.121708859,6.119452912,5.99865891,6.253629638,5.915675225,5.746412715,5.939238644,5.842738914,5.89251633,5.59394965,5.97865981,5.814197863,5.800491369,5.858164968
"MXD3",8.160748099,8.115223592,8.151211552,7.740994694,7.992530607,8.084198472,7.932171183,7.73153547,7.63919291,7.911834671,7.804813254,7.8497287,7.87121604,7.763981304,7.671480225
"APH1B",8.780083998,8.502318307,8.64262599,7.876423428,8.360425686,8.25897467,8.353383465,8.064055244,7.491468522,8.322523154,8.075580453,7.736016645,8.13719562,7.998081669,7.910444269
"H2BC10",6.457816348,6.404076756,6.60195962,6.076522096,6.027405409,6.110476294,5.912958398,6.038178837,5.457870169,6.09400999,5.874058015,5.678299959,5.941232336,5.9014465,5.666124346
"DOHH",7.058013639,6.298305615,6.810898751,7.276493855,6.646088306,6.749602231,6.639867295,6.617814146,7.110477914,6.619153642,6.552581765,6.913076144,6.261267519,6.630066327,6.789374702
"ARHGAP24",5.429229207,5.110339386,5.071307388,4.829817624,5.049888633,5.247282943,5.35390411,5.218095206,5.059291391,5.245332464,5.231589088,5.168402128,5.254076343,5.098813139,5.432730273
"PUS3",6.886996649,6.960357286,6.872623784,7.227855338,7.141801162,7.109374892,7.440017297,7.51505458,7.621614703,7.312638469,7.651364363,7.49655536,7.534340065,7.577564501,7.717054689
"SCRT1",3.764922888,3.868805816,3.949364858,3.747319197,3.656673095,3.893238943,3.821648621,3.744924136,3.873093822,3.748152412,3.91454109,3.583272778,3.616241468,3.724898769,3.682458206
"PLVAP",6.810348784,6.379775379,6.274672026,6.424049458,6.248108392,6.043546564,6.20132613,5.852376157,6.180728667,6.419015694,6.04438267,6.131601906,6.176539807,5.970703423,6.895981215
"H2BC17",4.06821946,3.936401026,4.24528024,3.81908589,3.85765273,3.954343367,3.992553526,3.830737624,3.816871938,3.722871573,3.733865633,3.834856539,3.885670356,3.649996939,3.827034791
"H2BC21",9.357246614,9.326665914,9.476543491,8.606039773,9.141755656,8.987753572,8.686219054,8.508216114,7.879944543,8.919354545,8.713164854,8.398133262,8.753853484,8.633537405,8.628765557
"CASP1",10.39649813,10.48958384,10.9406769,10.39348889,10.11741043,10.74982068,10.35263041,10.76728719,10.28441461,10.18121557,11.07811727,10.2236676,10.55116996,10.8698553,10.11439025
"H3C1",4.32855548,4.328770346,4.493272076,4.103668503,4.475212652,4.205422853,4.156689289,4.287836847,4.16846917,4.364959253,4.054372237,4.15420584,4.323474469,4.149592208,4.385220186
"H3C4",7.946506812,7.863485057,8.248205421,6.93037727,7.72055989,7.904774522,7.806073045,7.552174211,6.058448235,7.947234787,7.635014433,6.719229615,7.78140072,7.418145623,5.96992528
"H3C3",4.7899574,4.802872553,5.220387052,4.946542137,4.938303825,4.954670643,4.815863193,4.780434547,4.476323684,4.857133968,4.747078319,4.595955192,4.841708297,4.621100123,4.703914463
"H3C11",4.050882717,4.064912382,4.001759415,3.768552773,4.103037332,3.957550543,3.971416319,3.896217813,4.001677328,3.888794333,3.850538259,3.910093261,3.849996992,3.82427395,3.853298829
"H3C8",7.401931776,7.079586754,7.763451532,7.050738131,7.314239118,7.61652449,7.407005598,7.408345126,6.761750038,7.549853924,7.2806528,6.812636241,7.049204175,7.090476458,6.950218475
"H3C2",4.169474564,4.390555789,4.656550326,3.979559703,4.220658501,4.319968181,4.498810307,4.265123573,4.347442199,4.378392619,4.432595197,4.222550733,4.238677438,4.056971638,4.208692288
"H4C1",4.1290505,4.706008187,4.586072855,4.380746217,4.4352588,4.54165272,4.338205844,4.390868425,4.35576377,4.40718751,4.289357717,4.844169416,4.235700342,4.394689079,4.708869376
"CASP2",5.407199503,5.213498523,5.285131356,5.275183671,5.095031928,5.304892421,5.311484613,4.980879009,5.235837581,5.225396624,4.904671621,5.235703569,5.083572517,4.979257885,5.179724992
"H4C4",4.786228467,5.053632608,4.892798402,4.534165974,4.683177221,4.408014277,4.706140015,5.262032188,4.221104592,4.323282991,4.367528471,4.424586555,4.521423008,4.120824632,4.806091667
"H4C6",4.072958094,4.01964414,4.390268171,4.004909087,4.404469464,4.059292518,3.925034004,3.949158293,4.174894733,4.14975812,4.279484604,4.352890564,4.094396969,4.061867951,4.164647014
"ZMIZ2",8.558516742,8.559998872,8.268185301,8.576068767,8.279797058,8.231626934,8.564366294,8.240280172,8.530706375,8.280823683,8.227762072,8.593333712,8.045533884,8.095059,8.386374727
"H4C3",8.41919744,8.474869447,8.953901967,8.73951085,8.94730444,9.436799682,9.13156359,9.781578016,10.38432013,8.889833573,10.13381018,10.22837357,9.881791743,10.01033357,10.6045118
"DYNLRB1",10.96364481,10.9112361,10.84561172,11.02806653,10.92061329,10.82699032,10.84080003,10.87291976,10.91922036,10.78053906,10.97028692,10.95184739,10.85005808,10.78889017,10.81111281
"H4C8",4.904056075,5.185595314,5.436322989,4.539339267,5.260193802,5.153714476,5.025687657,4.872643617,4.77127396,4.99843725,5.202064959,4.571634231,4.987877445,4.704785126,4.588111694
"TLN2",4.959927228,5.017160144,5.043070663,5.009128038,4.927846251,4.971507057,4.810897251,4.737243781,4.841173922,4.931617497,4.886828487,4.832320346,4.809183363,4.903309473,4.954096829
"H4C2",4.421203686,4.412948242,4.364912501,4.268159397,4.50632321,4.492022385,4.324308685,4.358193971,4.264318639,4.340764452,4.362641244,4.314519331,4.306778076,4.259485804,4.447271517
"H4C5",4.979323402,4.952547153,5.000946514,4.983377283,4.966258843,4.897355074,5.180271119,4.743243896,5.014613133,4.800215919,4.89163724,4.879751192,4.892521308,5.176657062,4.837086296
"H4C13",4.791156901,4.683571224,4.690017423,4.721200689,4.765205859,4.726783116,4.731926077,4.743121196,4.853814921,4.83477836,4.736180759,4.82845128,4.797212861,4.936604514,4.806021634
"TRAPPC9",7.654313899,7.562776982,7.460898247,7.513012291,7.287885421,7.410285339,7.344963073,7.09231984,7.388271235,7.428411684,7.154705829,7.441570487,7.061565065,7.049893518,7.26114631
"H4C7",3.904232527,3.873694236,3.931813078,3.871543397,3.959172285,3.822450909,3.891607284,3.790730839,3.922888639,3.88952187,3.960655394,3.898641077,3.790227643,3.955038011,4.104223376
"CASP3",6.752595347,6.86112824,7.628007645,7.22739117,7.490856166,7.795961685,8.013082798,8.493624001,8.550346063,7.461631865,8.84891925,8.256831839,8.703427076,8.892069168,8.524614293
"JAM3",8.333641728,8.245521356,7.991954561,8.266139928,8.130231453,7.824332011,7.814304795,7.856591484,8.132334925,8.027649813,8.045222506,8.228281607,7.963828146,8.190201981,8.634925326
"CRISPLD2",11.43164033,11.5071646,11.32353031,10.11686902,10.9171726,11.08146197,10.77868042,10.32538315,9.004063944,11.11895679,10.40127302,9.170833117,10.5906486,10.21273828,8.955197214
"INHBE",3.896955032,3.833897281,3.844971577,3.839170425,3.749395007,3.690515127,4.003346608,3.716521813,3.898572061,3.86415651,3.6491303,3.894249914,3.788460526,3.744323505,3.800089794
"HYAL3",6.022609724,5.881295691,6.135386017,6.151620783,5.950385727,5.803337575,5.896224617,5.516276216,6.012948288,5.772795538,5.766540225,5.934806309,5.990167938,5.927470882,6.031634744
"ITCH",6.727054659,6.605605567,6.898046829,6.386997806,6.805014401,6.923258937,6.745650035,6.713494166,6.588223869,6.849581022,6.575603069,6.602786538,6.773869699,6.735402239,6.775487368
"GRWD1",7.690381118,7.681394387,7.594311217,7.627751135,7.442645737,7.439931715,7.563221404,7.373669613,7.654131091,7.520754748,7.34960265,7.534588456,7.448473872,7.37523166,7.571742441
"MAD1L1",9.301523558,9.212437831,9.19529954,9.499561716,9.405738084,9.173048774,9.374523124,9.324181744,9.432239091,9.242983927,9.229809097,9.350971207,9.280713574,9.162989277,9.19075127
"CASP4",9.234619745,9.577703633,10.1125938,9.048397047,9.385643876,9.996820239,9.462390667,9.792864232,9.157124143,9.510413308,10.06438645,9.186279605,9.825464546,10.01912959,9.161009221
"NME5",4.279180274,4.231500025,4.429193303,4.592374332,4.326823878,4.428900541,4.287880611,3.888728088,4.176410761,4.256486271,4.285394832,4.384760185,4.256535593,4.240012564,4.27270099
"OR1A1",4.889037551,4.884369234,4.64743438,4.936434682,4.799080118,4.723954389,4.538711234,4.457929718,4.574219233,4.644505166,4.894730061,4.836474623,4.616970574,4.609691175,4.589396863
"CASP5",7.285218286,6.990973936,7.344350004,6.402749102,6.623279913,7.186769209,6.981585591,6.834431662,6.255678964,6.686955644,7.009851992,6.656549009,6.849987296,7.059180234,6.558850522
"OR1G1",4.977049269,4.800114128,4.702959688,4.820092546,4.718652837,4.560162715,4.59930905,4.483932774,4.644198238,4.667294435,4.634513292,4.920649618,4.722759702,4.774172644,4.900531805
"RASSF4",6.599671458,6.727678965,6.628856263,6.658240691,6.446138776,6.552133384,6.547830134,6.874145403,6.46551427,6.492745444,6.677779033,6.660805388,6.555776493,6.962913105,6.490054046
"TSSK1B",4.068332128,3.901451178,3.994707178,4.104380712,3.923981365,3.980821045,4.018206158,4.026208315,4.008637807,4.032412976,3.992603672,4.010207017,3.945124172,3.988474145,4.08145294
"PIP5K1A",8.616068907,8.475769465,8.443792958,8.431656259,8.297417437,8.320471291,8.120941278,7.961342239,8.393655942,8.304363018,8.311758809,8.295344688,8.061941012,8.116317304,8.164445021
"PIP5K1B",6.555877499,6.953293218,6.973716191,6.499458294,7.185872108,7.089152161,6.883199863,7.208827113,7.021393021,7.363377073,6.778358689,7.110038199,7.552614171,7.521662625,7.739146927
"PIP4K2B",6.381228066,6.252691896,6.154607274,6.436135167,6.062183457,6.046908569,6.271611177,5.720305814,5.895100375,6.100200299,5.906486502,5.971426608,5.921296114,5.782212744,6.098252208
"NCALD",7.91702325,8.184092317,8.006611487,8.236706038,8.17395211,7.843829472,8.291154343,8.024046512,8.341631175,7.79855656,8.081085709,8.09155158,8.20558357,8.152831852,7.707917567
"PLA2G6",7.614180615,7.593001774,7.44501326,7.642490476,7.471100949,7.385510881,7.496500062,7.406930142,7.531343993,7.38710227,7.254432417,7.621620632,7.289629792,7.249156793,7.481895546
"BRIP1",3.523196152,3.505668651,3.718694025,3.676537359,3.648905919,3.722290405,3.624815185,3.839154656,3.556457296,3.730093766,3.624660379,3.551068196,3.711391281,3.78986993,3.645716541
"PLA2G10",4.177265425,4.135896892,4.227251295,4.047923099,3.972067228,3.903835996,4.149075411,3.934241326,4.092084407,4.181073751,3.821365155,4.208411871,3.781906482,3.796626817,3.98588899
"CASP6",7.404994374,7.283500675,7.342870701,7.544650304,7.757395364,7.605913122,7.698645366,7.949720091,8.0460891,7.646947122,7.827322104,7.874195933,7.775485182,7.942313223,7.840614008
"SLC25A11",8.505399745,8.546189645,8.413622719,8.420543815,8.559551342,8.42809471,8.51810174,8.440526239,8.274454981,8.488419893,8.358807814,8.398953159,8.421835098,8.404703091,8.289593901
"SOX14",3.827039829,4.062967878,4.085546628,4.125035619,3.961960197,3.920442597,3.909081154,3.854990686,3.915484787,3.973329303,3.950479461,3.917497656,3.850611176,3.859428459,3.964511304
"SPARCL1",3.985250028,3.861340687,3.906377616,3.823455144,3.84611113,3.755272895,3.985908169,3.637023953,3.926801125,3.878878817,3.907850891,3.855537403,3.737676648,3.73100697,4.074241137
"SPOP",9.721559297,9.692480732,9.745682545,9.646605542,9.837843122,9.834369922,9.984508237,9.957228926,10.05852798,9.889302365,9.821376012,9.974309296,10.00005242,9.931722354,9.962897796
"RBM48",6.812191783,6.861469414,6.765127134,6.712178132,6.869222654,6.964788569,7.037879244,7.215754998,7.200712091,7.1860848,6.621698182,7.091465136,7.284701846,7.218802191,6.879275985
"MAGT1",8.027050727,7.845819764,7.721829349,7.862167268,8.447228923,8.252790582,8.098181784,8.554891062,8.246186919,8.412535714,7.940356118,8.027406181,8.73586962,8.467088866,8.357566654
"ANKRD27",8.806037122,8.884982097,8.843351077,8.962457982,8.903719329,8.844027713,9.030198607,9.039068525,9.080969731,8.93707,8.942825784,9.02321809,9.060323566,8.984278082,8.855102758
"TAGLN2",12.31886137,12.30129237,12.17100395,11.96396997,12.08745123,11.98536509,11.58684877,11.84944834,11.527086,12.00665724,11.77763724,11.84318555,11.74816854,11.7151881,11.49267776
"ULK1",8.933084476,9.038295089,8.845801905,8.361104577,8.593993155,8.721416953,8.782813149,8.603462739,8.055943319,8.52152166,8.433671857,7.942769496,8.350546607,8.311280187,7.859049728
"UXT",10.68966539,10.76770914,10.96318709,11.04857701,10.99624509,10.92920328,10.96435154,11.17965224,11.39368069,10.88823901,11.25411138,11.24856473,11.13798438,11.23186323,11.26552811
"CASP7",7.016786703,6.647961072,6.6174707,6.855167511,7.114755021,6.878926522,7.203897349,7.108452215,7.097061137,7.111647652,7.001430048,6.782881537,7.103045822,7.055382519,7.013188524
"EEA1",3.566261607,3.559059618,3.532779092,3.467626619,3.616842514,3.728256249,3.751991594,3.641009174,3.69064264,3.633249979,3.636842786,3.711022928,3.710481394,3.792609519,3.614754044
"ZNF394",8.603924427,8.527614157,8.408523341,8.608445765,8.960165215,8.715086271,8.984150403,8.725505771,8.863585486,8.894980089,8.490318314,8.817147878,8.90913206,8.687453015,8.737240964
"BCAR3",4.006889424,4.030119519,4.140303466,4.137229206,4.097344115,4.061365087,4.000705681,4.144011398,4.001367737,3.943658324,3.940420121,4.278175006,4.131336394,4.014699136,4.097977453
"KAT8",10.07446886,10.09110004,9.970316932,9.975720127,10.01585891,9.872511671,10.08676281,9.913755279,9.691645115,10.10606718,9.595214692,9.780383251,9.844768246,9.745162946,9.684199197
"ARID5B",8.336478911,8.465092776,8.502369651,8.834124278,8.563849065,8.575358892,8.746261999,9.045039785,9.051999323,8.481843451,8.705230378,9.015655178,8.652442049,8.954047592,9.09353951
"ASCC2",10.85276341,10.57091661,9.901935806,10.97735766,10.9397745,9.969269606,10.55079444,10.03867753,10.16658654,10.85079666,9.83441687,10.60435159,10.67167304,10.32535403,11.48285642
"ANTXR1",4.037749069,3.916086403,3.827809989,3.986483115,3.952696688,3.915028137,3.814131195,3.700852066,3.668071844,3.880860564,3.730112186,3.75395907,3.752744285,3.746616779,3.832755691
"POLR1B",8.562189537,8.252389408,8.352622602,8.580467444,7.736729273,8.140243466,7.97605266,7.937733321,8.067143094,7.908874656,8.371935368,8.013135148,7.686602865,7.786362409,7.860244236
"STX7",7.047699562,7.305551471,8.114589349,7.263738509,7.698019689,7.820729532,8.03671648,8.109157888,7.283505688,7.7007034,8.084630684,7.280211862,8.404121849,8.353099513,7.815311541
"SETD3",8.466519697,8.60229195,8.774876619,8.941830952,8.782682015,8.615571207,8.891845359,9.019116048,9.007441522,8.709889839,8.914168481,8.951337194,8.944249078,9.104280017,9.095365689
"USP48",7.949071281,8.009359278,7.856988611,7.814958801,7.953449883,7.837395291,8.132969821,8.067481512,8.054310708,7.922630843,7.764926506,7.923417972,7.92252365,7.970136226,7.889868084
"BFSP2",4.559992131,4.635131671,4.823623477,4.872214682,5.158563617,4.750652648,4.818423334,4.596288293,4.601336624,4.705454978,4.610426043,4.682217131,4.553585824,4.754977751,4.697100092
"CASP8",9.584614536,9.404478579,9.483946582,9.151736077,9.502829068,9.52350118,9.370705478,9.211425005,9.028665771,9.554246208,9.097299056,9.026390845,9.484641281,9.221290406,8.995812692
"IQCG",5.28965631,5.465483318,5.268831296,4.979044701,5.667288787,5.502612598,5.923646493,5.835638611,5.578505473,5.29887042,5.532485255,5.725392336,5.824069351,5.879500266,5.60893341
"BBOX1",3.733393057,3.726046904,3.82205275,3.759372738,3.617320102,3.587063133,3.612588463,3.570152497,3.61301008,3.654661576,3.727992389,3.893566536,3.756358807,3.842863057,3.680905633
"LTBP4",6.85289908,6.797121134,6.503822448,6.94662308,6.632334426,6.70277385,6.649250947,6.507227521,6.758595843,6.610707392,6.469366434,6.7275255,6.45173183,6.466993652,6.801243573
